facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio
HF_L4_005,5/7/2024,66,43,12,192,103,30,270.5,56,2.129032258,1.86407767
HF_L4_005,5/8/2024,48,38,21,182,90,25,338.16,38,1.846153846,2.022222222
HF_L4_005,5/9/2024,68,38,24,171,100,33,291.3030303,44,2,1.71
HF_L4_005,5/10/2024,59,37,20,233,108,38,319.8684211,74,1.512820513,2.157407407
HF_L4_005,5/11/2024,70,34,25,263,99,43,324.7674419,67,1.590909091,2.656565657
HF_L4_005,5/12/2024,41,37,24,156,120,30,340,50,1.322580645,1.3
HF_L4_005,5/13/2024,53,36,22,212,110,17,339.8235294,15,2.944444444,1.927272727
HF_L4_005,5/14/2024,68,42,19,153,126,31,303.1290323,51,2.125,1.214285714
HF_L4_005,5/15/2024,67,44,20,178,98,27,263.4814815,39,2.392857143,1.816326531
HF_L4_005,5/16/2024,42,49,25,284,97,37,297.4324324,48,1.105263158,2.927835052
HF_L4_005,5/17/2024,70,44,19,189,104,43,340.9767442,66,1.590909091,1.817307692
HF_L4_005,5/18/2024,53,40,24,194,87,33,291.0909091,45,1.558823529,2.229885057
HF_L4_005,5/19/2024,63,35,27,263,75,26,345.8461538,42,2.333333333,3.506666667
HF_L4_005,5/20/2024,59,57,17,141,93,32,297,49,1.787878788,1.516129032
HF_L4_005,5/21/2024,67,30,12,198,85,31,348.6774194,57,2.09375,2.329411765
HF_L4_005,5/22/2024,68,46,23,151,106,34,325,56,1.942857143,1.424528302
HF_L4_005,5/23/2024,71,51,21,181,116,38,336.7368421,47,1.820512821,1.560344828
HF_L4_005,5/24/2024,66,43,15,216,120,39,314.5897436,58,1.65,1.8
HF_L4_005,5/25/2024,51,47,27,184,79,32,317.125,51,1.545454545,2.329113924
HF_L4_005,5/26/2024,61,48,18,183,69,33,326.4848485,53,1.794117647,2.652173913
HF_L4_005,5/27/2024,68,46,23,227,102,41,285.2439024,60,1.619047619,2.225490196
HF_L4_005,5/28/2024,67,28,24,192,107,42,297.6904762,62,1.558139535,1.794392523
HF_L4_005,5/29/2024,76,35,18,210,119,31,307.8709677,46,2.375,1.764705882
HF_L4_005,5/30/2024,49,39,22,127,128,27,291.1481481,36,1.75,0.9921875
HF_L4_005,5/31/2024,66,48,24,151,80,33,305.6060606,52,1.941176471,1.8875
HF_L4_005,6/1/2024,46,43,18,216,82,27,344.1111111,40,1.642857143,2.634146341
HF_L4_005,6/2/2024,51,38,29,186,84,37,272.5135135,62,1.342105263,2.214285714
HF_L4_005,6/3/2024,50,42,25,209,115,37,301.2432432,68,1.315789474,1.817391304
HF_L4_005,6/4/2024,55,33,20,222,92,29,245.8275862,35,1.833333333,2.413043478
HF_L4_005,6/5/2024,55,42,22,169,79,34,328.9705882,50,1.571428571,2.139240506
HF_L4_005,6/6/2024,74,34,19,282,71,32,316.03125,47,2.242424242,3.971830986
HF_L4_005,6/7/2024,87,49,29,213,127,32,355.96875,59,2.636363636,1.677165354
HF_L4_005,6/8/2024,71,44,18,224,102,36,318.5,64,1.918918919,2.196078431
HF_L4_005,6/9/2024,50,27,15,149,93,33,278.8181818,46,1.470588235,1.602150538
HF_L4_005,6/10/2024,76,38,22,168,86,35,304.0571429,49,2.111111111,1.953488372
HF_L4_005,6/11/2024,46,43,24,170,131,37,306.3243243,64,1.210526316,1.297709924
HF_L4_005,6/12/2024,81,48,27,215,125,31,273.9677419,42,2.53125,1.72
HF_L4_005,6/13/2024,84,39,17,248,115,32,278.3125,44,2.545454545,2.156521739
HF_L4_005,6/14/2024,37,39,20,152,81,37,331.2432432,60,0.973684211,1.87654321
HF_L4_005,6/15/2024,52,34,16,197,96,33,343.3333333,44,1.529411765,2.052083333
HF_L4_005,6/16/2024,52,44,27,223,81,33,297.1818182,49,1.529411765,2.75308642
HF_L4_005,6/17/2024,58,33,19,160,105,36,303.8333333,51,1.567567568,1.523809524
HF_L4_005,6/18/2024,57,38,17,229,100,36,233.1111111,51,1.540540541,2.29
HF_L4_005,6/19/2024,69,38,15,170,75,42,346.9047619,73,1.604651163,2.266666667
HF_L4_005,6/20/2024,75,36,16,139,115,30,278.6,32,2.419354839,1.208695652
HF_L4_005,6/21/2024,62,36,23,154,125,29,299.2758621,45,2.066666667,1.232
HF_L4_005,6/22/2024,72,33,25,78,119,35,296.6857143,42,2,0.655462185
HF_L4_005,6/23/2024,84,41,28,183,136,32,332.78125,57,2.545454545,1.345588235
HF_L4_005,6/24/2024,80,52,16,283,130,35,327.4,51,2.222222222,2.176923077
HF_L4_005,6/25/2024,62,29,21,236,97,21,271.7142857,30,2.818181818,2.432989691
HF_L4_005,6/26/2024,77,57,24,195,101,37,336.3243243,53,2.026315789,1.930693069
HF_L4_005,6/27/2024,76,33,21,262,86,37,268.2702703,56,2,3.046511628
HF_L4_005,6/28/2024,53,30,19,263,110,30,282.5333333,41,1.709677419,2.390909091
HF_L4_005,6/29/2024,61,47,24,124,118,25,304,35,2.346153846,1.050847458
HF_L4_005,6/30/2024,59,41,17,184,109,40,317.45,61,1.43902439,1.688073394
HF_L4_005,7/1/2024,63,36,16,210,65,23,329.4347826,34,2.625,3.230769231
HF_L4_005,7/2/2024,76,39,27,208,107,38,278.5263158,47,1.948717949,1.943925234
HF_L4_005,7/3/2024,54,46,24,190,114,38,281.5,65,1.384615385,1.666666667
HF_L4_005,7/4/2024,78,26,25,215,95,41,308.5365854,70,1.857142857,2.263157895
HF_L4_005,7/5/2024,67,35,27,173,100,30,303.5333333,45,2.161290323,1.73
HF_L4_005,7/6/2024,62,35,21,152,108,32,276.5625,40,1.878787879,1.407407407
HF_L4_005,7/7/2024,60,25,19,226,112,35,311.6571429,53,1.666666667,2.017857143
HF_L4_005,7/8/2024,70,42,21,131,97,35,291.1142857,53,1.944444444,1.350515464
HF_L4_005,7/9/2024,74,34,24,237,103,27,282.7407407,31,2.642857143,2.300970874
HF_L4_005,7/10/2024,68,42,23,213,129,33,317.5454545,49,2,1.651162791
HF_L4_005,7/11/2024,55,25,24,295,107,36,277.8333333,57,1.486486486,2.757009346
HF_L4_005,7/12/2024,40,46,21,229,102,30,306.1333333,34,1.290322581,2.245098039
HF_L4_005,7/13/2024,60,43,30,162,91,30,239.8666667,44,1.935483871,1.78021978
HF_L4_005,7/14/2024,65,33,25,143,81,36,290.5,58,1.756756757,1.765432099
HF_L4_005,7/15/2024,78,31,20,286,104,26,306.8076923,45,2.888888889,2.75
HF_L4_005,7/16/2024,64,44,23,146,75,21,317.9047619,14,2.909090909,1.946666667
HF_L4_005,7/17/2024,55,32,17,233,92,41,293.2926829,60,1.30952381,2.532608696
HF_L4_005,7/18/2024,67,40,25,116,101,27,292.1111111,36,2.392857143,1.148514851
HF_L4_005,7/19/2024,59,42,16,184,95,23,294.4347826,38,2.458333333,1.936842105
HF_L4_005,7/20/2024,56,49,22,240,88,28,329.4642857,49,1.931034483,2.727272727
HF_L4_005,7/21/2024,58,49,19,205,120,28,302.2142857,48,2,1.708333333
HF_L4_005,7/22/2024,77,44,15,240,88,28,342.0714286,39,2.655172414,2.727272727
HF_L4_005,7/23/2024,88,50,28,146,88,29,264.4827586,49,2.933333333,1.659090909
HF_L4_005,7/24/2024,49,34,22,191,104,23,292.0869565,30,2.041666667,1.836538462
HF_L4_005,7/25/2024,70,53,19,250,81,33,315.6060606,37,2.058823529,3.086419753
HF_L4_005,7/26/2024,60,33,12,220,76,43,317.7906977,75,1.363636364,2.894736842
HF_L4_005,7/27/2024,90,34,30,224,82,29,301.1034483,48,3,2.731707317
HF_L4_005,7/28/2024,63,41,25,267,52,29,264.9655172,54,2.1,5.134615385
HF_L4_005,7/29/2024,68,32,18,143,136,24,323.7083333,38,2.72,1.051470588
HF_L4_005,7/30/2024,37,43,19,268,102,38,317.5789474,59,0.948717949,2.62745098
HF_L4_005,7/31/2024,51,33,28,224,105,43,297.8372093,64,1.159090909,2.133333333
HF_L4_005,8/1/2024,64,38,26,223,124,25,330.88,34,2.461538462,1.798387097
HF_L4_005,8/2/2024,58,29,34,153,80,26,301.3846154,34,2.148148148,1.9125
HF_L4_005,8/3/2024,58,30,14,276,145,46,318.673913,68,1.234042553,1.903448276
HF_L4_005,8/4/2024,70,26,26,178,92,27,263.1481481,37,2.5,1.934782609
HF_L4_005,8/5/2024,69,43,21,157,96,31,348.0645161,40,2.15625,1.635416667
HF_L4_005,8/6/2024,55,31,19,211,118,42,306.5714286,78,1.279069767,1.788135593
HF_L4_005,8/7/2024,57,33,31,200,84,36,246.3888889,56,1.540540541,2.380952381
HF_L4_005,8/8/2024,57,44,28,185,110,30,297.9333333,40,1.838709677,1.681818182
HF_L4_005,8/9/2024,43,30,24,195,101,30,301.8,60,1.387096774,1.930693069
HF_L4_005,8/10/2024,71,47,20,181,103,25,280.64,40,2.730769231,1.757281553
HF_L4_005,8/11/2024,54,45,18,283,79,28,260.2142857,40,1.862068966,3.582278481
HF_L4_005,8/12/2024,53,40,22,229,87,31,327.2903226,49,1.65625,2.632183908
HF_L4_005,8/13/2024,73,34,21,175,109,33,331.6666667,51,2.147058824,1.605504587
HF_L4_005,8/14/2024,70,38,29,120,101,35,260.9714286,66,1.944444444,1.188118812
HF_L4_005,8/15/2024,71,42,19,244,90,32,316.03125,54,2.151515152,2.711111111
HF_L4_005,8/16/2024,66,32,33,193,81,24,289.8333333,33,2.64,2.382716049
HF_L4_005,8/17/2024,62,27,18,108,81,24,288.3333333,35,2.48,1.333333333
HF_L4_005,8/18/2024,68,43,25,228,103,30,301.2333333,52,2.193548387,2.213592233
HF_L4_005,8/19/2024,71,24,19,144,102,32,333.5625,43,2.151515152,1.411764706
HF_L4_005,8/20/2024,71,31,17,259,115,31,294.7096774,52,2.21875,2.252173913
HF_L4_005,8/21/2024,76,36,25,212,67,43,284.5581395,60,1.727272727,3.164179104
HF_L4_005,8/22/2024,82,48,20,194,95,31,340.7741935,56,2.5625,2.042105263
HF_L4_005,8/23/2024,62,34,29,174,111,38,295.5526316,59,1.58974359,1.567567568
HF_L4_005,8/24/2024,52,25,17,154,118,36,333.4722222,46,1.405405405,1.305084746
HF_L4_005,8/25/2024,51,40,22,180,106,34,309.6176471,49,1.457142857,1.698113208
HF_L4_005,8/26/2024,49,29,26,230,114,40,290.65,72,1.195121951,2.01754386
HF_L4_005,8/27/2024,68,42,22,192,79,33,304.8787879,50,2,2.430379747
HF_L4_005,8/28/2024,74,43,22,203,102,31,272.0645161,46,2.3125,1.990196078
HF_L4_005,8/29/2024,60,39,20,218,126,31,251.5806452,40,1.875,1.73015873
HF_L4_005,8/30/2024,67,25,20,223,109,37,295.3783784,51,1.763157895,2.04587156
HF_L4_005,8/31/2024,57,27,26,223,80,25,295.24,33,2.192307692,2.7875
HF_L4_005,9/1/2024,67,41,28,219,116,31,270.7096774,41,2.09375,1.887931034
HF_L4_005,9/2/2024,61,40,26,188,116,18,324.8333333,29,3.210526316,1.620689655
HF_L4_005,9/3/2024,69,42,25,147,129,31,307.516129,45,2.15625,1.139534884
HF_L4_005,9/4/2024,69,52,22,224,83,35,292.9714286,57,1.916666667,2.698795181
HF_L4_005,9/5/2024,59,33,18,188,88,32,242.34375,55,1.787878788,2.136363636
HF_L4_005,9/6/2024,73,42,15,215,94,34,319.0294118,54,2.085714286,2.287234043
HF_L4_005,9/7/2024,72,31,17,164,117,36,259.2777778,54,1.945945946,1.401709402
HF_L4_005,9/8/2024,62,37,24,141,91,33,294.1515152,45,1.823529412,1.549450549
HF_L4_005,9/9/2024,57,45,15,103,82,25,314.84,34,2.192307692,1.256097561
HF_L4_005,9/10/2024,53,41,18,220,108,35,287.4857143,44,1.472222222,2.037037037
HF_L4_005,9/11/2024,69,46,21,243,97,38,326.4736842,52,1.769230769,2.505154639
HF_L4_005,9/12/2024,53,47,19,220,89,28,273.6785714,48,1.827586207,2.471910112
HF_L4_005,9/13/2024,53,36,23,152,114,42,291.3333333,54,1.23255814,1.333333333
HF_L4_005,9/14/2024,75,50,26,163,82,46,306.4782609,79,1.595744681,1.987804878
HF_L4_005,9/15/2024,47,42,24,235,57,41,318.6097561,63,1.119047619,4.122807018
HF_L4_005,9/16/2024,66,34,20,155,145,36,292.6111111,58,1.783783784,1.068965517
HF_L4_005,9/17/2024,38,27,20,188,79,24,323.6666667,36,1.52,2.379746835
HF_L4_005,9/18/2024,57,44,23,224,104,34,335.7352941,62,1.628571429,2.153846154
HF_L4_005,9/19/2024,70,40,23,218,89,36,294.3333333,44,1.891891892,2.449438202
HF_L4_005,9/20/2024,80,42,24,208,93,37,340.0810811,57,2.105263158,2.23655914
HF_L4_005,9/21/2024,56,46,29,221,84,30,307.5333333,52,1.806451613,2.630952381
HF_L4_005,9/22/2024,64,52,21,161,90,33,296.6969697,58,1.882352941,1.788888889
HF_L4_005,9/23/2024,66,47,23,177,121,32,277.90625,55,2,1.462809917
HF_L4_005,9/24/2024,57,27,15,187,90,30,312.7,51,1.838709677,2.077777778
HF_L4_005,9/25/2024,67,30,19,261,79,33,295.6060606,42,1.970588235,3.303797468
HF_L4_005,9/26/2024,38,34,27,172,72,32,290.90625,48,1.151515152,2.388888889
HF_L4_005,9/27/2024,71,39,20,174,97,32,289.5625,51,2.151515152,1.793814433
HF_L4_005,9/28/2024,53,34,14,244,101,39,321.5128205,75,1.325,2.415841584
HF_L4_005,9/29/2024,73,42,21,164,64,32,280.75,46,2.212121212,2.5625
HF_L4_005,9/30/2024,53,55,29,214,81,27,260.2592593,40,1.892857143,2.641975309
HF_L4_005,10/1/2024,70,28,18,238,95,33,305.2727273,48,2.058823529,2.505263158
HF_L4_005,10/2/2024,84,42,22,129,87,47,299.8085106,78,1.75,1.482758621
HF_L4_005,10/3/2024,61,36,25,166,94,39,286,65,1.525,1.765957447
HF_L4_005,10/4/2024,64,45,14,121,94,33,326.9393939,59,1.882352941,1.287234043
HF_L4_005,10/5/2024,81,34,22,175,101,36,305.4444444,52,2.189189189,1.732673267
HF_L4_005,10/6/2024,72,46,18,205,139,22,321.0454545,26,3.130434783,1.474820144
HF_L4_005,10/7/2024,83,52,26,273,132,31,295.8387097,46,2.59375,2.068181818
HF_L4_005,10/8/2024,61,51,27,169,84,38,281,60,1.564102564,2.011904762
HF_L4_005,10/9/2024,51,33,14,260,117,27,289.4074074,46,1.821428571,2.222222222
HF_L4_005,10/10/2024,69,37,28,266,88,36,314.4166667,50,1.864864865,3.022727273
HF_L4_005,10/11/2024,68,44,21,199,106,55,293.0727273,89,1.214285714,1.877358491
HF_L4_005,10/12/2024,54,36,27,162,126,33,311.0909091,42,1.588235294,1.285714286
HF_L4_005,10/13/2024,56,47,22,243,78,33,295.2121212,41,1.647058824,3.115384615
HF_L4_005,10/14/2024,58,29,20,169,115,37,286.7567568,56,1.526315789,1.469565217
HF_L4_005,10/15/2024,51,32,10,213,85,26,285.3461538,44,1.888888889,2.505882353
HF_L4_005,10/16/2024,62,38,27,258,103,31,306.1935484,48,1.9375,2.504854369
HF_L4_005,10/17/2024,80,41,32,187,89,40,312.55,58,1.951219512,2.101123596
HF_L4_005,10/18/2024,74,35,16,166,113,24,286,41,2.96,1.469026549
HF_L4_005,10/19/2024,52,42,29,212,87,41,286.5121951,43,1.238095238,2.436781609
HF_L4_005,10/20/2024,74,27,21,196,112,31,299.0645161,52,2.3125,1.75
HF_L4_005,10/21/2024,55,45,22,181,110,36,319.3333333,53,1.486486486,1.645454545
HF_L4_005,10/22/2024,64,34,21,234,99,43,266.5116279,76,1.454545455,2.363636364
HF_L4_005,10/23/2024,60,46,24,208,86,45,320.7555556,64,1.304347826,2.418604651
HF_L4_005,10/24/2024,67,38,25,211,140,33,302.1212121,48,1.970588235,1.507142857
HF_L4_005,10/25/2024,54,32,21,251,86,46,306.5,57,1.14893617,2.918604651
HF_L4_005,10/26/2024,77,32,25,209,90,36,296.1666667,63,2.081081081,2.322222222
HF_L4_005,10/27/2024,70,44,23,152,64,36,275.5555556,47,1.891891892,2.375
HF_L4_005,10/28/2024,50,42,15,262,107,30,323.8666667,43,1.612903226,2.448598131
HF_L4_005,10/29/2024,74,30,13,192,79,28,343.5357143,45,2.551724138,2.430379747
HF_L4_005,10/30/2024,63,40,22,208,103,46,309.0217391,63,1.340425532,2.019417476
HF_L4_005,10/31/2024,87,34,21,178,68,24,292.375,31,3.48,2.617647059
HF_L4_005,11/1/2024,53,45,27,229,123,33,294.2424242,49,1.558823529,1.861788618
HF_L4_005,11/2/2024,68,44,23,273,106,30,255.6333333,43,2.193548387,2.575471698
HF_L4_005,11/3/2024,53,38,25,190,115,28,329.75,46,1.827586207,1.652173913
HF_L4_005,11/4/2024,54,44,17,264,87,32,322.6875,43,1.636363636,3.034482759
HF_L4_005,11/5/2024,71,42,19,282,104,37,306.6486486,49,1.868421053,2.711538462
HF_L4_005,11/6/2024,52,50,26,251,99,34,275.5294118,63,1.485714286,2.535353535
HF_L4_005,11/7/2024,91,28,28,213,83,19,267.5263158,21,4.55,2.56626506
HF_L4_005,11/8/2024,65,45,21,270,89,38,257.5526316,48,1.666666667,3.033707865
HF_L4_005,11/9/2024,63,38,20,176,129,30,312.5666667,28,2.032258065,1.364341085
HF_L4_005,11/10/2024,58,32,23,169,75,32,268.25,56,1.757575758,2.253333333
HF_L4_005,11/11/2024,61,43,18,216,69,40,325.35,66,1.487804878,3.130434783
HF_L4_005,11/12/2024,67,30,29,294,87,31,305.9032258,40,2.09375,3.379310345
HF_L4_005,11/13/2024,61,38,27,251,89,29,293.6551724,46,2.033333333,2.820224719
HF_L4_005,11/14/2024,61,52,28,281,85,21,320.6190476,38,2.772727273,3.305882353
HF_L4_005,11/15/2024,55,23,19,189,131,36,286.2777778,56,1.486486486,1.442748092
HF_L4_005,11/16/2024,59,27,20,162,144,29,324.6551724,45,1.966666667,1.125
HF_L4_005,11/17/2024,55,58,20,178,110,35,314,63,1.527777778,1.618181818
HF_L4_005,11/18/2024,52,28,17,252,76,22,290.5,41,2.260869565,3.315789474
HF_L4_005,11/19/2024,77,39,20,185,65,20,281.25,22,3.666666667,2.846153846
HF_L4_005,11/20/2024,79,45,29,175,89,49,301.5102041,68,1.58,1.966292135
HF_L4_005,11/21/2024,42,51,20,136,102,35,319.4,48,1.166666667,1.333333333
HF_L4_005,11/22/2024,71,43,26,152,146,43,280.9302326,77,1.613636364,1.04109589
HF_L4_005,11/23/2024,67,46,15,113,103,33,267.7575758,69,1.970588235,1.097087379
HF_L4_005,11/24/2024,60,35,25,272,89,32,335.09375,56,1.818181818,3.056179775
HF_L4_005,11/25/2024,70,39,29,91,73,27,326.1111111,54,2.5,1.246575342
HF_L4_005,11/26/2024,60,38,27,173,82,28,315.5357143,44,2.068965517,2.109756098
HF_L4_005,11/27/2024,66,36,24,180,119,30,321.8,38,2.129032258,1.512605042
HF_L4_005,11/28/2024,65,32,26,188,96,29,311.6896552,47,2.166666667,1.958333333
HF_L4_005,11/29/2024,65,50,14,153,76,41,303.4878049,56,1.547619048,2.013157895
HF_L4_005,11/30/2024,56,39,19,217,96,29,270.9655172,49,1.866666667,2.260416667
HF_L4_005,12/1/2024,62,28,15,187,96,32,252.21875,48,1.878787879,1.947916667
HF_L4_005,12/2/2024,68,33,12,152,112,33,295,57,2,1.357142857
HF_L4_005,12/3/2024,71,34,25,225,112,29,263.8275862,46,2.366666667,2.008928571
HF_L4_005,12/4/2024,89,32,27,186,78,29,298.862069,36,2.966666667,2.384615385
HF_L4_005,12/5/2024,55,48,23,152,110,40,287.05,51,1.341463415,1.381818182
HF_L4_005,12/6/2024,62,29,20,204,115,45,293.3555556,79,1.347826087,1.773913043
HF_L4_005,12/7/2024,57,26,32,172,94,38,317.8684211,71,1.461538462,1.829787234
HF_L4_005,12/8/2024,82,32,26,172,93,25,247.36,35,3.153846154,1.849462366
HF_L4_005,12/9/2024,69,39,19,168,63,40,314.875,71,1.682926829,2.666666667
HF_L4_005,12/10/2024,91,53,23,215,115,31,287.0322581,45,2.84375,1.869565217
HF_L4_005,12/11/2024,74,40,23,226,95,25,282.6,42,2.846153846,2.378947368
HF_L4_005,12/12/2024,77,39,24,177,111,34,372.9705882,45,2.2,1.594594595
HF_L4_005,12/13/2024,83,44,18,189,121,37,262.6216216,56,2.184210526,1.561983471
HF_L4_005,12/14/2024,58,39,22,233,104,27,284.6666667,46,2.071428571,2.240384615
HF_L4_005,12/15/2024,49,48,22,175,106,26,306.6153846,39,1.814814815,1.650943396
HF_L4_005,12/16/2024,72,50,32,227,139,27,330.962963,50,2.571428571,1.633093525
HF_L4_005,12/17/2024,54,42,14,218,87,28,272.4285714,44,1.862068966,2.505747126
HF_L4_005,12/18/2024,78,31,26,231,94,45,270.4666667,61,1.695652174,2.457446809
HF_L4_005,12/19/2024,66,23,12,212,109,31,282.8387097,49,2.0625,1.944954128
HF_L4_005,12/20/2024,73,21,28,205,109,36,313.8611111,60,1.972972973,1.880733945
HF_L4_005,12/21/2024,48,32,24,173,102,27,248.3703704,29,1.714285714,1.696078431
HF_L4_005,12/22/2024,48,34,23,120,122,36,294.25,54,1.297297297,0.983606557
HF_L4_005,12/23/2024,70,44,19,165,80,39,266.2051282,62,1.75,2.0625
HF_L4_005,12/24/2024,69,42,21,249,127,34,294.0588235,60,1.971428571,1.960629921
HF_L4_005,12/25/2024,60,31,25,245,116,37,292.972973,49,1.578947368,2.112068966
HF_L4_005,12/26/2024,58,28,22,145,100,29,293.0689655,44,1.933333333,1.45
HF_L4_005,12/27/2024,61,43,23,178,93,29,317.0689655,48,2.033333333,1.913978495
HF_L4_005,12/28/2024,72,31,22,157,115,27,348.0740741,47,2.571428571,1.365217391
HF_L4_005,12/29/2024,57,36,19,163,90,32,351.53125,44,1.727272727,1.811111111
HF_L4_005,12/30/2024,62,37,26,231,114,48,270,73,1.265306122,2.026315789
HF_L4_005,12/31/2024,26,9,4,78,11,0,0,0,0,7.090909091
HF_L5_002,1/1/2023,68,26,21,257,100,40,287.3,65,1.658536585,2.57
HF_L5_002,1/2/2023,56,46,21,183,81,37,305.3783784,49,1.473684211,2.259259259
HF_L5_002,1/3/2023,77,23,22,178,113,36,312.3333333,45,2.081081081,1.575221239
HF_L5_002,1/4/2023,48,44,23,190,84,33,312.2727273,44,1.411764706,2.261904762
HF_L5_002,1/5/2023,60,41,18,199,105,37,276.5945946,46,1.578947368,1.895238095
HF_L5_002,1/6/2023,73,47,19,238,86,33,307.7878788,42,2.147058824,2.76744186
HF_L5_002,1/7/2023,77,42,17,248,72,32,341.625,48,2.333333333,3.444444444
HF_L5_002,1/8/2023,60,30,18,127,73,42,341.5238095,59,1.395348837,1.739726027
HF_L5_002,1/9/2023,66,41,17,166,139,36,263.9722222,52,1.783783784,1.194244604
HF_L5_002,1/10/2023,78,39,23,178,69,34,297.4411765,52,2.228571429,2.579710145
HF_L5_002,1/11/2023,45,36,26,224,116,34,282.8235294,48,1.285714286,1.931034483
HF_L5_002,1/12/2023,72,42,11,228,98,36,278.8333333,57,1.945945946,2.326530612
HF_L5_002,1/13/2023,62,31,21,235,86,29,316.7931034,30,2.066666667,2.73255814
HF_L5_002,1/14/2023,60,49,21,175,98,34,307.5588235,51,1.714285714,1.785714286
HF_L5_002,1/15/2023,54,64,16,191,101,36,264.5555556,57,1.459459459,1.891089109
HF_L5_002,1/16/2023,36,51,18,261,100,29,320.4482759,34,1.2,2.61
HF_L5_002,1/17/2023,69,42,32,166,76,30,325.6666667,47,2.225806452,2.184210526
HF_L5_002,1/18/2023,63,59,29,225,121,33,291.7272727,56,1.852941176,1.859504132
HF_L5_002,1/19/2023,51,49,27,202,60,24,310.0416667,36,2.04,3.366666667
HF_L5_002,1/20/2023,56,47,21,246,79,30,289.8333333,42,1.806451613,3.113924051
HF_L5_002,1/21/2023,62,32,27,211,75,30,253.1333333,38,2,2.813333333
HF_L5_002,1/22/2023,47,24,29,126,105,35,294.4571429,52,1.305555556,1.2
HF_L5_002,1/23/2023,75,50,22,291,109,37,325.8108108,62,1.973684211,2.669724771
HF_L5_002,1/24/2023,45,33,25,176,97,33,335.6666667,52,1.323529412,1.81443299
HF_L5_002,1/25/2023,57,37,29,227,93,36,303.8333333,57,1.540540541,2.440860215
HF_L5_002,1/26/2023,78,30,24,203,105,31,257.9032258,46,2.4375,1.933333333
HF_L5_002,1/27/2023,75,38,22,290,103,28,272.3928571,50,2.586206897,2.815533981
HF_L5_002,1/28/2023,75,48,22,183,105,29,298.3448276,43,2.5,1.742857143
HF_L5_002,1/29/2023,74,35,14,176,101,24,278.75,37,2.96,1.742574257
HF_L5_002,1/30/2023,52,56,12,138,104,28,275.3571429,37,1.793103448,1.326923077
HF_L5_002,1/31/2023,67,33,19,139,101,38,333.4473684,67,1.717948718,1.376237624
HF_L5_002,2/1/2023,60,46,24,139,78,35,317.8285714,49,1.666666667,1.782051282
HF_L5_002,2/2/2023,62,39,22,273,101,37,332.972973,62,1.631578947,2.702970297
HF_L5_002,2/3/2023,46,37,24,167,76,32,316,58,1.393939394,2.197368421
HF_L5_002,2/4/2023,44,53,26,252,84,33,263.9393939,47,1.294117647,3
HF_L5_002,2/5/2023,48,35,18,241,90,39,305.1794872,67,1.2,2.677777778
HF_L5_002,2/6/2023,73,51,12,212,110,42,275.5952381,69,1.697674419,1.927272727
HF_L5_002,2/7/2023,56,42,23,243,109,30,268.9333333,39,1.806451613,2.229357798
HF_L5_002,2/8/2023,66,38,21,125,60,23,304.8695652,42,2.75,2.083333333
HF_L5_002,2/9/2023,54,41,28,166,100,39,323.2307692,55,1.35,1.66
HF_L5_002,2/10/2023,61,49,23,158,96,35,310,50,1.694444444,1.645833333
HF_L5_002,2/11/2023,66,34,24,214,112,32,324.8125,47,2,1.910714286
HF_L5_002,2/12/2023,67,42,21,161,117,34,345.3823529,52,1.914285714,1.376068376
HF_L5_002,2/13/2023,69,43,23,265,85,31,322.1935484,55,2.15625,3.117647059
HF_L5_002,2/14/2023,57,49,27,204,122,40,323.725,52,1.390243902,1.672131148
HF_L5_002,2/15/2023,72,53,20,204,105,23,349.0869565,32,3,1.942857143
HF_L5_002,2/16/2023,79,40,20,224,96,36,288.1111111,43,2.135135135,2.333333333
HF_L5_002,2/17/2023,58,43,21,101,94,28,314.9285714,46,2,1.074468085
HF_L5_002,2/18/2023,68,31,22,279,131,37,293.4054054,58,1.789473684,2.129770992
HF_L5_002,2/19/2023,56,46,23,157,81,25,323.72,44,2.153846154,1.938271605
HF_L5_002,2/20/2023,66,40,27,206,79,36,284.1388889,45,1.783783784,2.607594937
HF_L5_002,2/21/2023,73,44,24,159,78,33,272.7878788,52,2.147058824,2.038461538
HF_L5_002,2/22/2023,42,57,28,163,83,28,310.75,46,1.448275862,1.963855422
HF_L5_002,2/23/2023,52,43,24,210,111,41,311.5609756,73,1.238095238,1.891891892
HF_L5_002,2/24/2023,73,15,22,240,118,29,278.137931,47,2.433333333,2.033898305
HF_L5_002,2/25/2023,46,45,15,132,122,35,263.2571429,53,1.277777778,1.081967213
