facility_id,day,beds_occupied,beds_available,total_staff,patient_load,occupancy_ratio,staff_to_patient_ratio,overload_flag,occupancy_7d_avg,occupancy_14d_avg
HF_L4_005,2023-07-28,8568.0,4578,2394,42160.0,1.871559633027523,0.056782334384858,1,1.94110291207636,1.97358064817468
HF_L4_005,2023-07-29,6882.0,3503,2449,37464.0,1.9646017699115044,0.0653676764980648,1,1.94939715691018,1.997675579791736
HF_L4_005,2023-07-30,6725.0,2825,1875,35868.0,2.380530973451328,0.0522735509771669,1,2.011632740294115,2.05703139578472
HF_L4_005,2023-07-31,5211.0,3024,1755,31992.0,1.7232142857142858,0.0548557496952458,1,1.9462298550020676,2.083223720540709
HF_L4_005,2023-08-01,6588.0,2889,1458,25696.0,2.2803738317757007,0.056738140638985,1,1.9017351545851848,2.012341331901311
HF_L4_005,2023-08-02,9660.0,4025,2345,43744.0,2.4,0.0536061264144473,1,2.0204004309146946,2.0120373805335303
HF_L4_005,2023-08-03,5824.0,3136,1988,37148.0,1.8571428571428568,0.0535142264933107,1,2.068203335860457,2.017044939112517
HF_L4_005,2023-08-04,5868.0,3960,1980,40144.0,1.481818181818182,0.0493212106115331,1,2.012525985687694,1.9768144488820272
HF_L4_005,2023-08-05,6265.0,4060,1330,45632.0,1.543103448275862,0.0291455744746126,1,1.952311939739745,1.9508545483249624
HF_L4_005,2023-08-06,5888.0,2231,1610,23120.0,2.6391752577319587,0.0696336663639115,1,1.9892611232084068,2.0004469317512608
HF_L4_005,2023-08-07,6847.0,4223,1722,44424.0,1.6213592233009708,0.038761958356781,1,1.9747104000065048,1.960470127504286
HF_L4_005,2023-08-08,3360.0,2424,1536,29392.0,1.386138613861386,0.0522573401830367,1,1.846962511733031,1.874348833159108
HF_L4_005,2023-08-09,5430.0,2730,2730,38784.0,1.989010989010989,0.0703880366120923,1,1.788249795877458,1.9043251133960764
HF_L4_005,2023-08-10,3248.0,2800,2072,35656.0,1.16,0.0581092071682979,1,1.6886579591427642,1.8784306475016104
HF_L4_005,2023-08-11,5103.0,3186,1620,34256.0,1.6016949152542372,0.0472896050442245,1,1.7057832067764862,1.85915459623209
HF_L4_005,2023-08-12,6402.0,2772,2244,31960.0,2.3095238095238093,0.0702105691311285,1,1.8152718298119075,1.8837918847758264
HF_L4_005,2023-08-13,8496.0,2916,1872,48552.0,2.9135802469135803,0.0385558049966016,1,1.854472542552139,1.9218668328802728
HF_L4_005,2023-08-14,9472.0,4070,2035,43100.0,2.327272727272727,0.0472146817939258,1,1.9553173288338184,1.9650138644201611
HF_L4_005,2023-08-15,3360.0,2232,1584,24604.0,1.5053763440860215,0.0643771591140012,1,1.9723512902944809,1.909656901013756
HF_L4_005,2023-08-16,12376.0,4732,2652,62668.0,2.6153846153846154,0.0423175732818458,1,2.0618332369192847,1.9250415163983712
HF_L4_005,2023-08-17,7596.0,2916,1980,32832.0,2.6049382716049383,0.0603051807632564,1,2.268252990005704,1.9784554745742344
HF_L4_005,2023-08-18,5512.0,1872,1872,30656.0,2.9444444444444446,0.0610627262941579,1,2.460074351318591,2.082928779047539
HF_L4_005,2023-08-19,5508.0,3213,1890,28780.0,1.7142857142857142,0.0656683228518814,1,2.375040337713149,2.0951560837625283
HF_L4_005,2023-08-20,5868.0,3744,1908,44976.0,1.5673076923076923,0.0424216821931209,1,2.1827156870551647,2.018594114803652
HF_L4_005,2023-08-21,5066.0,4216,1836,38496.0,1.2016129032258065,0.0476920279502298,1,2.021907140762748,1.988612234798283
HF_L4_005,2023-08-22,7308.0,3596,1827,35392.0,2.032258064516129,0.0516203769106885,1,2.097175957967049,2.0347636241307647
HF_L4_005,2023-08-23,8474.0,3420,2204,45356.0,2.477777777777778,0.0485922790308,1,2.0775178383089288,2.0696755376141067
HF_L4_005,2023-08-24,6256.0,3400,1700,40584.0,1.84,0.0418873968214857,1,1.9682409423653664,2.118246966185535
HF_L4_005,2023-08-25,5684.0,2581,2001,32988.0,2.202247191011236,0.060656582497196,1,1.8622127633034795,2.161143557311035
HF_L4_005,2023-08-26,6720.0,3168,1696,37584.0,2.121212121212121,0.0451243847279499,1,1.920345107150109,2.147692722431629
HF_L4_005,2023-08-27,4978.0,4028,2774,44272.0,1.2358490566037736,0.062656698213358,1,1.8729938734781209,2.027854780266643
HF_L4_005,2023-08-28,9048.0,3315,2574,45760.0,2.7294117647058824,0.0562487707873516,1,2.09125085368956,2.0565789972261537
HF_L4_005,2023-08-29,6192.0,4032,2124,39484.0,1.5357142857142858,0.0537925794605546,1,2.02031602814644,2.058745993056744
HF_L4_005,2023-08-30,7760.0,4480,2400,47472.0,1.7321428571428572,0.0505550523455437,1,1.9137967537700225,1.995657296039476
HF_L4_005,2023-08-31,6525.0,3161,1653,34692.0,2.0642201834862384,0.0476464992938056,1,1.9458282085537708,1.9570345754595688
HF_L4_005,2023-09-01,4712.0,3503,2387,37840.0,1.345132743362832,0.0630797283369889,1,1.823383287461141,1.8427980253823104
HF_L4_005,2023-09-02,6873.0,2697,2407,33944.0,2.548387096774193,0.070908823096185,1,1.884408283970009,1.902376695560059
HF_L4_005,2023-09-03,3078.0,2403,2052,32920.0,1.2808988764044944,0.0623310349017344,1,1.8908439725129689,1.881918922995545
HF_L4_005,2023-09-04,3675.0,2625,2625,38680.0,1.4,0.0678627750058168,1,1.7009280061264145,1.8960894299079871
HF_L4_005,2023-09-05,8954.0,3774,2664,44288.0,2.372549019607843,0.0601503759398496,1,1.8204758252540651,1.9203959267002524
HF_L4_005,2023-09-06,5208.0,2418,2356,40264.0,2.1538461538461537,0.0585123556438594,1,1.8807191533545364,1.8972579535622796
HF_L4_005,2023-09-07,9906.0,5226,2847,38928.0,1.8955223880597012,0.0731331398186442,1,1.8566194682936028,1.9012238384236864
HF_L4_005,2023-09-08,8816.0,4256,3116,38684.0,2.071428571428572,0.0805480160268838,1,1.9603760151601368,1.891879651310639
HF_L4_005,2023-09-09,6369.0,2970,1848,37740.0,2.1444444444444444,0.048965316234334,1,1.9026699219701728,1.8935391029700903
HF_L4_005,2023-09-10,5704.0,2821,1705,38780.0,2.021978021978022,0.04396482813749,1,2.0085383713378198,1.9496911719253944
HF_L4_005,2023-09-11,6464.0,2464,2176,37744.0,2.623376623376624,0.0576500198701814,1,2.1833064603916226,1.9421172332590184
HF_L4_005,2023-09-12,6336.0,3366,2211,33744.0,1.8823529411764703,0.065520817898948,1,2.113278449187141,1.966877137220603
HF_L4_005,2023-09-13,3340.0,1820,1360,21076.0,1.835164835164835,0.0645253119514162,1,2.0677525465183813,1.9742358499364587
HF_L4_005,2023-09-14,7315.0,3255,2135,42192.0,2.247311827956989,0.0506008105609935,1,2.118008180789422,1.9873138245415125
HF_L4_005,2023-09-15,5600.0,2520,2184,33172.0,2.2222222222222223,0.0658366744038826,1,2.139550130902801,2.049963073031469
HF_L4_005,2023-09-16,6633.0,3795,1419,38704.0,1.7478260869565216,0.0366619299832063,1,2.0828903655473834,1.9927801437587784
HF_L4_005,2023-09-17,6270.0,5016,2774,48724.0,1.25,0.0569317598768599,1,1.9726077909790944,1.990573081158457
HF_L4_005,2023-09-18,3920.0,3472,1456,32244.0,1.1290322580645162,0.045154287486432,1,1.7591300245059365,1.97121824244878
HF_L4_005,2023-09-19,3660.0,2910,1980,36860.0,1.2577319587628866,0.0537153088630259,1,1.66989845558971,1.8915884523884257
HF_L4_005,2023-09-20,7844.0,3071,2664,45248.0,2.5542168674698797,0.0588742292647351,1,1.7726201744904306,1.920186360504406
HF_L4_005,2023-09-21,6020.0,2975,2205,41852.0,2.023529411764706,0.0526843953838434,1,1.7406512578915332,1.9293297193404777
HF_L4_005,2023-09-22,8060.0,3224,2201,36156.0,2.5,0.0608734131703404,1,1.7803337975740727,1.959941964238437
HF_L4_005,2023-09-23,7437.0,2960,2368,38824.0,2.5125,0.0609916291049581,1,1.889572928008856,1.9862316467781196
HF_L4_005,2023-09-24,5049.0,3432,1815,37944.0,1.4711538461538465,0.0478323889840558,1,1.921166334602262,1.9468870627906785
HF_L4_005,2023-09-25,10224.0,2772,2124,49388.0,3.688311688311688,0.0430055275466196,1,2.2867776817804293,2.022953853143183
HF_L4_005,2023-09-26,5742.0,2784,1595,36436.0,2.0625,0.0437741855805911,1,2.401744544814303,2.035821500202007
HF_L4_005,2023-09-27,6603.0,3782,1674,38068.0,1.7459016393442623,0.0439727862565341,1,2.2862709407963573,2.029445557643394
HF_L4_005,2023-09-28,8820.0,2700,1770,38868.0,3.2666666666666666,0.045537574931179,1,2.463861977210923,2.102256617551228
HF_L4_005,2023-09-29,5460.0,2744,1204,34580.0,1.989795918367347,0.0348168069170932,1,2.3909756798348303,2.0856547387044517
HF_L4_005,2023-09-30,6467.0,2175,2436,39888.0,2.973333333333333,0.0610694677730702,1,2.456809013168164,2.173190970588509
HF_L4_005,2023-10-01,7532.0,2044,1820,35604.0,3.684931506849315,0.051116416233675,1,2.773062964696088,2.347114649649175
HF_L4_005,2023-10-02,8307.0,3744,2028,45768.0,2.21875,0.0443094671065568,1,2.5631255806515605,2.4249516312159947
HF_L4_005,2023-10-03,8208.0,2628,2772,40272.0,3.1232876712328768,0.0688302336553025,1,2.714666676541972,2.558205610678137
HF_L4_005,2023-10-04,4257.0,2772,2112,42132.0,1.5357142857142858,0.0501269788526808,1,2.6846399117376896,2.4854554262670234
HF_L4_005,2023-10-05,8856.0,3528,2268,34664.0,2.510204081632653,0.0654262224145391,1,2.576573828161401,2.5202179026861624
HF_L4_005,2023-10-06,4619.0,2170,1860,35208.0,2.128571428571429,0.0528274020846942,1,2.5963989010476998,2.493687290441265
HF_L4_005,2023-10-07,9200.0,4416,3588,57868.0,2.083333333333333,0.0620021082099224,1,2.469256043904842,2.4630325285365022
HF_L4_005,2023-10-08,5568.0,2494,1653,26504.0,2.232558139534884,0.0623655913978494,1,2.2617741342884945,2.517418549492291
HF_L4_005,2023-10-09,6864.0,2652,1274,31532.0,2.588235294117647,0.040402118415628,1,2.314557747733873,2.4388416641927164
HF_L4_005,2023-10-10,8892.0,3838,2014,45972.0,2.3168316831683167,0.0438083222761185,1,2.199349749438936,2.4570082129904534
HF_L4_005,2023-10-11,6191.0,4223,3280,49864.0,1.4660194174757282,0.0657775995187004,1,2.1893933396905703,2.4370166257141297
HF_L4_005,2023-10-12,6956.0,4773,2479,39644.0,1.4573643410852712,0.0625299533358557,1,2.038987662469516,2.307780745315459
HF_L4_005,2023-10-13,5820.0,3960,1530,37904.0,1.4696969696969695,0.040364068064899,1,1.9448627397731644,2.2706308204104317
HF_L4_005,2023-10-14,7101.0,2484,1296,33500.0,2.858695652173913,0.0386854123757499,1,2.0556287853218187,2.26244241461333
HF_L4_005,2023-10-15,7552.0,2656,1760,35180.0,2.8433734939759034,0.050027003211961,1,2.142888121670536,2.202331127979515
HF_L4_005,2023-10-16,7350.0,3060,1590,36328.0,2.4019607843137254,0.043766687770101,1,2.116277477412833,2.2154176125733525
HF_L4_005,2023-10-17,6020.0,2520,2030,44012.0,2.388888888888889,0.0461227364642264,1,2.126571363944343,2.162960556691639
HF_L4_005,2023-10-18,4325.0,2300,2000,27336.0,1.880434782608696,0.0731609174379046,1,2.185773558963338,2.187583449326954
HF_L4_005,2023-10-19,5562.0,2754,1863,35916.0,2.019607843137255,0.0518695882172787,1,2.2660940592564787,2.152540860862997
HF_L4_005,2023-10-20,3864.0,3136,1064,37928.0,1.2321428571428572,0.0280524137203722,1,2.232157757463034,2.0885102486180998
HF_L4_005,2023-10-21,6386.0,2542,2759,36584.0,2.5121951219512195,0.0754134208008746,1,2.182657681716935,2.1191432335193765
HF_L4_005,2023-10-22,4807.0,2162,1702,32120.0,2.223404255319149,0.0529871423679213,1,2.094090647623113,2.1184893846468245
HF_L4_005,2023-10-23,4464.0,1656,1248,30488.0,2.6956521739130435,0.0409327954344189,1,2.1360465604230154,2.126162018917924
HF_L4_005,2023-10-24,7800.0,4480,2760,52388.0,1.7410714285714286,0.0526828150947718,1,2.0435012089490927,2.0850362864467176
HF_L4_005,2023-10-25,11440.0,4840,2200,55256.0,2.363636363636364,0.0398139602222342,1,2.1125300062387597,2.1491517826010487
HF_L4_005,2023-10-26,5050.0,3150,1675,28332.0,1.6031746031746033,0.0591183425687361,1,2.053039543386952,2.1595668013217155
HF_L4_005,2023-10-27,4260.0,3150,1140,36392.0,1.3523809523809525,0.0313247053004698,1,2.0702164141352517,2.151187085799143
HF_L4_005,2023-10-28,4830.0,1909,1288,28072.0,2.5301204819277108,0.0458803832864318,1,2.0727771798461787,2.127717430781557
HF_L4_005,2023-10-29,5824.0,3008,2304,45444.0,1.9361702127659572,0.0506986467158103,1,2.031743745195723,2.0629171964094177
HF_L4_005,2023-10-30,6656.0,3296,2432,39420.0,2.0194174757281558,0.0616930062656959,1,1.9351387883121676,2.0355926743675914
HF_L4_005,2023-10-31,5508.0,2727,1458,32920.0,2.01980198019802,0.0442878405880744,1,1.9749574385445372,2.009229323746815
HF_L4_005,2023-11-01,6422.0,2912,1586,35300.0,2.205357142857143,0.0449279057250502,1,1.9523461212903632,2.032438063764561
HF_L4_005,2023-11-02,7918.0,4144,2072,42252.0,1.9107142857142856,0.0490379381345703,1,1.996280361653175,2.0246599525200635
HF_L4_005,2023-11-03,7290.0,3210,1710,35452.0,2.2710280373831777,0.0482328716892787,1,2.127515659510636,2.0988660368229435
HF_L4_005,2023-11-04,6727.0,2883,2170,35896.0,2.333333333333333,0.0604507340446276,1,2.099403209711439,2.086090194778809
HF_L4_005,2023-11-05,8155.0,3570,2450,45728.0,2.284313725490196,0.053576505062433,1,2.1491379972434728,2.090440871219598
HF_L4_005,2023-11-06,6699.0,2310,1716,31640.0,2.9,0.0542334313074808,1,2.274935500710879,2.1050371445115235
HF_L4_005,2023-11-07,6642.0,3132,1053,33908.0,2.1206896551724137,0.0310537025568433,1,2.289348025707221,2.1321527321258795
HF_L4_005,2023-11-08,3094.0,2652,2158,27008.0,1.1666666666666667,0.0798992928283164,1,2.140963671965725,2.046654896628044
HF_L4_005,2023-11-09,7488.0,2925,2457,47792.0,2.56,0.0514092021844203,1,2.233718774006541,2.114999567829858
HF_L4_005,2023-11-10,7348.0,3212,2464,55320.0,2.287671232876712,0.0445400480830064,1,2.23609637336276,2.181806016436698
HF_L4_005,2023-11-11,7735.0,2870,2555,42240.0,2.6951219512195124,0.0604862574276177,1,2.2877804616322144,2.1935918356718265
HF_L4_005,2023-11-12,8785.0,3220,2135,43740.0,2.7282608695652173,0.0488100409227041,1,2.35120148221436,2.250169739728917
HF_L4_005,2023-11-13,5425.0,3658,1736,33032.0,1.4830508474576272,0.0525535070989616,1,2.1487801747083077,2.211857837709593
HF_L4_005,2023-11-14,6789.0,3193,2263,39096.0,2.1262135922330097,0.0578816789011944,1,2.1495693085741068,2.219458667140664
HF_L4_005,2023-11-15,12546.0,4510,2747,56364.0,2.7818181818181817,0.0487359176794109,1,2.380305239310037,2.260634455637881
HF_L4_005,2023-11-16,5952.0,3224,1271,39164.0,1.8461538461538465,0.0324524447848844,1,2.2783272173320155,2.256022995669278
HF_L4_005,2023-11-17,6400.0,2560,2592,37264.0,2.5,0.0695558835368308,1,2.308659898349628,2.272378135856194
HF_L4_005,2023-11-18,7820.0,3672,1292,45852.0,2.1296296296296298,0.0281770004143676,1,2.227875280979645,2.257827871305929
HF_L4_005,2023-11-19,6030.0,2970,2040,29852.0,2.0303030303030303,0.0683348407195256,1,2.128167018227904,2.239684250221132
HF_L4_005,2023-11-20,6732.0,3094,2006,39628.0,2.175824175824176,0.0506194958237654,1,2.227134636565982,2.1879574056371447
HF_L4_005,2023-11-21,7770.0,2460,1770,33736.0,3.158536585365854,0.0524646530515457,1,2.374609349870674,2.2620893292223903
HF_L4_005,2023-11-22,7920.0,3333,2112,38688.0,2.376237623762376,0.0545891597094781,1,2.316669270148416,2.348487254729226
HF_L4_005,2023-11-23,6757.0,2900,2088,29940.0,2.33,0.069737149727798,1,2.385790149269295,2.332058683300655
HF_L4_005,2023-11-24,4092.0,2772,1254,26988.0,1.4761904761904765,0.0464633739671718,1,2.239531645867934,2.2740957721087813
HF_L4_005,2023-11-25,5735.0,3813,2821,37180.0,1.5040650406504066,0.0758720852048089,1,2.15016527601376,2.1890202784967023
HF_L4_005,2023-11-26,5250.0,2010,1950,36640.0,2.611940298507463,0.0532190715318905,1,2.2332563143286785,2.1807116662782917
HF_L4_005,2023-11-27,10602.0,3876,2318,48312.0,2.735294117647059,0.0479788048765342,1,2.3131805917319475,2.2701576141489648
HF_L4_005,2023-11-28,9202.0,4472,3053,54992.0,2.0576923076923075,0.0555161566017493,1,2.15591712349287,2.2652632366817715
HF_L4_005,2023-11-29,5160.0,4000,2400,46416.0,1.29,0.0517051942176357,1,2.0007403200982448,2.1587047951233305
HF_L4_005,2023-11-30,5044.0,1508,1768,31188.0,3.3448275862068964,0.0566866523453781,1,2.145715689556373,2.265752919412834
HF_L4_005,2023-12-01,7380.0,4387,3239,51388.0,1.6822429906542056,0.0630290529101558,1,2.175151763051191,2.2073417044595627
HF_L4_005,2023-12-02,2444.0,2600,1820,33532.0,0.94,0.0542748933886022,1,2.094571042958276,2.122368159486018
HF_L4_005,2023-12-03,4750.0,2200,1500,32188.0,2.159090909090909,0.0465997701078008,1,2.0298782730416254,2.131567293685152
HF_L4_005,2023-12-04,3024.0,2187,1863,25580.0,1.382716049382716,0.072827489152105,1,1.836652834718148,2.074916713225048
HF_L4_005,2023-12-05,8103.0,3293,2035,44292.0,2.460674157303371,0.0459440543652495,1,1.894221670376871,2.0250693969348705
HF_L4_005,2023-12-06,6464.0,3808,1888,35920.0,1.6974789915966386,0.0525597839703794,1,1.9524329548906767,1.9765866374944605
HF_L4_005,2023-12-07,4428.0,1674,1350,36760.0,2.6451612903225805,0.0367237017491363,1,1.852480626907203,1.999098158231788
HF_L4_005,2023-12-08,4671.0,2133,1917,35416.0,2.189873417721519,0.0541265493971821,1,1.9249992593453904,2.050075511198291
HF_L4_005,2023-12-09,7722.0,3588,2535,46788.0,2.152173913043478,0.0541794011412938,1,2.098166961208745,2.0963690020835104
HF_L4_005,2023-12-10,7740.0,4050,2160,39696.0,1.9111111111111112,0.0544121722044486,1,2.062741275783059,2.046309774412342
HF_L4_005,2023-12-11,6032.0,2291,1334,28348.0,2.632911392405063,0.0470563335567392,1,2.2413406105005373,2.0389967226093426
HF_L4_005,2023-12-12,7887.0,3135,2640,36116.0,2.5157894736842104,0.0730957720740925,1,2.249214227126372,2.0717179487516213
HF_L4_005,2023-12-13,7740.0,3276,2520,44900.0,2.3626373626373627,0.0561234716376027,1,2.344236851560761,2.148334903225719
HF_L4_005,2023-12-14,5577.0,4026,1551,44032.0,1.3852459016393444,0.035223582313265,1,2.1642489388917268,2.008364782899465
HF_L4_005,2023-12-15,9214.0,3060,2312,38072.0,3.011111111111111,0.0607254484805505,1,2.281568609375954,2.1032839343606726
HF_L4_005,2023-12-16,5404.0,2492,1764,34396.0,2.168539325842697,0.0512835421693752,1,2.2839065254901287,2.1910367433494367
HF_L4_005,2023-12-17,6840.0,3960,2376,43964.0,1.7272727272727273,0.054042988741044,1,2.257643899227502,2.1601925875052808
HF_L4_005,2023-12-18,4650.0,3255,2759,41800.0,1.4285714285714286,0.0660032056649362,1,2.0855953329655543,2.163467971733046
HF_L4_005,2023-12-19,5751.0,2754,1350,32256.0,2.088235294117647,0.0418513810955761,1,2.024516164456045,2.1368651957912084
HF_L4_005,2023-12-20,8362.0,2775,2849,40704.0,3.013333333333333,0.0699914015477214,1,2.117472731698327,2.230854791629544
HF_L4_005,2023-12-21,7950.0,2700,1830,36796.0,2.9444444444444446,0.0497323151343859,1,2.340215380670484,2.252232159781105
HF_L4_005,2023-12-22,3768.0,2688,1536,30240.0,1.4017857142857142,0.0507919711649747,1,2.1103117525525703,2.1959401809642625
HF_L4_005,2023-12-23,5852.0,2436,1820,36636.0,2.4022988505747125,0.0496765564866118,1,2.1437059703714296,2.213806247930779
HF_L4_005,2023-12-24,7506.0,2646,1782,32668.0,2.836734693877551,0.0545471241850071,1,2.302200537029261,2.2799222181283816
HF_L4_005,2023-12-25,7455.0,2835,2345,43924.0,2.6296296296296298,0.0533864541832669,1,2.4737802800375763,2.279687806501565
HF_L4_005,2023-12-26,6183.0,3240,1944,33108.0,1.9083333333333332,0.0587151529795523,1,2.448079999925532,2.2362980821907885
HF_L4_005,2023-12-27,3600.0,1515,750,19460.0,2.376237623762376,0.0385386156929243,1,2.3570663271296803,2.2372695294140037
HF_L4_005,2023-12-28,11514.0,3724,2964,42560.0,3.091836734693877,0.0696412208359766,1,2.378122368593885,2.3591688746321844
HF_L4_005,2023-12-29,7020.0,3510,4140,53048.0,2.0,0.0780410563818356,1,2.463581552267354,2.2869466524099624
HF_L4_005,2023-12-30,6265.0,3780,1855,38688.0,1.6574074074074074,0.047946444725891,1,2.35716848895774,2.2504372296645845
HF_L4_005,2023-12-31,2852.0,2829,1679,30504.0,1.008130081300813,0.0550401573512538,1,2.0959392585896337,2.199069897809448
HF_L4_005,2024-01-01,5115.0,2542,2108,37480.0,2.0121951219512195,0.056241829193458,1,2.00773432892129,2.2407573044794327
HF_L4_005,2024-01-02,7992.0,3384,2628,40484.0,2.3617021276595747,0.0649129307150796,1,2.0725012995393244,2.260290649732428
HF_L4_005,2024-01-03,5684.0,2660,2296,28060.0,2.136842105263158,0.0818217454830547,1,2.0383019397537216,2.1976841334417005
HF_L4_005,2024-01-04,5307.0,3335,1682,36016.0,1.5913043478260869,0.0467001693644667,1,1.82394017020118,2.101031269397532
HF_L4_005,2024-01-05,5820.0,4020,2280,37452.0,1.4477611940298507,0.0608762982938616,1,1.7450489122054442,2.104315232236399
HF_L4_005,2024-01-06,3979.0,2507,1104,24056.0,1.5871559633027523,0.0458910088539718,1,1.735012991619065,2.046090740288402
HF_L4_005,2024-01-07,4425.0,1650,1550,26824.0,2.6818181818181817,0.0577819198508853,1,1.9741112916929748,2.0350252751413045
HF_L4_005,2024-01-08,6876.0,3960,1908,42828.0,1.7363636363636363,0.0445492540101333,1,1.934706793751892,1.9712205613365903
