facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio,understaffed_flag
HF_L4_005,2023-11-06,52,29,24,203,70,33.0,239.6969696969697,58.0,1.5294117647058822,2.9,1
HF_L4_005,2023-11-07,39,39,24,246,116,27.0,313.962962962963,39.0,1.3928571428571428,2.1206896551724137,1
HF_L4_005,2023-11-08,83,48,25,119,102,26.0,259.6923076923077,37.0,3.074074074074074,1.1666666666666667,1
HF_L4_005,2023-11-09,63,36,24,192,75,39.0,306.3589743589744,63.0,1.575,2.56,1
HF_L4_005,2023-11-10,56,29,27,167,73,44.0,314.3181818181818,70.0,1.2444444444444445,2.287671232876712,1
HF_L4_005,2023-11-11,73,48,20,221,82,35.0,301.7142857142857,45.0,2.0277777777777777,2.6951219512195124,1
HF_L4_005,2023-11-12,61,40,21,251,92,35.0,312.42857142857144,51.0,1.6944444444444444,2.7282608695652173,1
HF_L4_005,2023-11-13,56,41,19,175,118,31.0,266.38709677419354,53.0,1.75,1.4830508474576272,1
HF_L4_005,2023-11-14,73,29,25,219,103,31.0,315.2903225806452,51.0,2.28125,2.1262135922330097,1
HF_L4_005,2023-11-15,67,35,23,306,110,41.0,343.6829268292683,56.0,1.5952380952380951,2.7818181818181817,1
HF_L4_005,2023-11-16,41,35,21,192,104,31.0,315.83870967741933,31.0,1.28125,1.8461538461538465,1
HF_L4_005,2023-11-17,81,60,22,200,80,32.0,291.125,51.0,2.4545454545454546,2.5,1
HF_L4_005,2023-11-18,38,24,18,230,108,34.0,337.1470588235294,48.0,1.0857142857142856,2.1296296296296298,1
HF_L4_005,2023-11-19,68,35,26,201,99,30.0,248.76666666666668,46.0,2.193548387096774,2.0303030303030303,1
HF_L4_005,2023-11-20,59,31,23,198,91,34.0,291.38235294117646,51.0,1.6857142857142855,2.175824175824176,1
HF_L4_005,2023-11-21,59,42,26,259,82,30.0,281.1333333333333,45.0,1.903225806451613,3.158536585365854,1
HF_L4_005,2023-11-22,64,48,23,240,101,33.0,293.09090909090907,48.0,1.8823529411764703,2.376237623762376,1
HF_L4_005,2023-11-23,72,52,17,233,100,29.0,258.1034482758621,47.0,2.4,2.33,1
HF_L4_005,2023-11-24,57,36,27,186,126,22.0,306.6818181818182,22.0,2.4782608695652173,1.4761904761904765,1
HF_L4_005,2023-11-25,91,34,21,185,123,31.0,299.83870967741933,39.0,2.84375,1.5040650406504066,1
HF_L4_005,2023-11-26,65,26,16,175,67,30.0,305.3333333333333,48.0,2.096774193548387,2.611940298507463,1
HF_L4_005,2023-11-27,61,57,25,279,102,38.0,317.8421052631579,63.0,1.564102564102564,2.735294117647059,1
HF_L4_005,2023-11-28,71,32,20,214,104,43.0,319.72093023255815,67.0,1.6136363636363635,2.0576923076923075,1
HF_L4_005,2023-11-29,60,44,24,129,100,40.0,290.1,62.0,1.4634146341463414,1.29,1
HF_L4_005,2023-11-30,68,51,22,194,58,26.0,299.88461538461536,36.0,2.5185185185185186,3.3448275862068964,1
HF_L4_005,2023-12-01,79,31,13,180,107,41.0,313.3414634146341,57.0,1.880952380952381,1.6822429906542056,1
HF_L4_005,2023-12-02,70,36,22,94,100,26.0,322.4230769230769,30.0,2.592592592592593,0.94,1
HF_L4_005,2023-12-03,60,56,19,190,88,25.0,321.88,34.0,2.3076923076923075,2.159090909090909,1
HF_L4_005,2023-12-04,69,28,27,112,81,27.0,236.85185185185185,40.0,2.4642857142857144,1.382716049382716,1
HF_L4_005,2023-12-05,55,42,28,219,89,37.0,299.27027027027026,60.0,1.4473684210526316,2.460674157303371,1
HF_L4_005,2023-12-06,59,58,23,202,119,32.0,280.625,49.0,1.7878787878787878,1.6974789915966386,1
HF_L4_005,2023-12-07,50,45,21,164,62,27.0,340.3703703703704,31.0,1.7857142857142858,2.6451612903225805,1
HF_L4_005,2023-12-08,71,54,21,173,79,27.0,327.9259259259259,46.0,2.5357142857142856,2.189873417721519,1
HF_L4_005,2023-12-09,65,36,25,198,92,39.0,299.9230769230769,63.0,1.625,2.152173913043478,1
HF_L4_005,2023-12-10,72,45,17,258,135,30.0,330.8,50.0,2.3225806451612905,1.9111111111111112,1
HF_L4_005,2023-12-11,46,53,20,208,79,29.0,244.3793103448276,48.0,1.5333333333333334,2.632911392405063,1
HF_L4_005,2023-12-12,80,53,23,239,95,33.0,273.6060606060606,53.0,2.3529411764705883,2.5157894736842104,1
HF_L4_005,2023-12-13,70,45,22,215,91,36.0,311.80555555555554,51.0,1.891891891891892,2.3626373626373627,1
HF_L4_005,2023-12-14,47,44,22,169,122,33.0,333.5757575757576,54.0,1.3823529411764706,1.3852459016393444,1
HF_L4_005,2023-12-15,68,41,24,271,90,34.0,279.94117647058823,61.0,1.9428571428571428,3.011111111111111,1
HF_L4_005,2023-12-16,63,26,25,193,89,28.0,307.10714285714283,43.0,2.1724137931034484,2.168539325842697,1
HF_L4_005,2023-12-17,66,45,20,190,110,36.0,305.30555555555554,58.0,1.7837837837837838,1.7272727272727273,1
HF_L4_005,2023-12-18,89,41,22,150,105,31.0,337.0967741935484,48.0,2.78125,1.4285714285714286,1
HF_L4_005,2023-12-19,50,28,17,213,102,27.0,298.6666666666667,37.0,1.7857142857142858,2.088235294117647,1
HF_L4_005,2023-12-20,77,42,19,226,75,37.0,275.02702702702703,59.0,2.026315789473684,3.013333333333333,1
HF_L4_005,2023-12-21,61,42,18,265,90,30.0,306.6333333333333,47.0,1.967741935483871,2.9444444444444446,1
HF_L4_005,2023-12-22,64,35,26,157,112,24.0,315.0,35.0,2.56,1.4017857142857142,1
HF_L4_005,2023-12-23,65,41,25,209,87,28.0,327.10714285714283,41.0,2.2413793103448274,2.4022988505747125,1
HF_L4_005,2023-12-24,66,28,19,278,98,27.0,302.48148148148147,31.0,2.357142857142857,2.836734693877551,1
HF_L4_005,2023-12-25,67,35,26,213,81,35.0,313.74285714285713,49.0,1.8611111111111112,2.6296296296296298,1
HF_L4_005,2023-12-26,72,42,24,229,120,27.0,306.55555555555554,43.0,2.571428571428572,1.9083333333333328,1
HF_L4_005,2023-12-27,50,37,26,240,101,15.0,324.3333333333333,29.0,3.125,2.376237623762376,1
HF_L4_005,2023-12-28,78,43,23,303,98,38.0,280.0,64.0,2.0,3.091836734693877,1
HF_L4_005,2023-12-29,92,34,23,156,78,45.0,294.7111111111111,69.0,2.0,2.0,1
HF_L4_005,2023-12-30,53,33,22,179,108,35.0,276.3428571428572,41.0,1.4722222222222223,1.6574074074074074,1
HF_L4_005,2023-12-31,73,30,22,124,123,23.0,331.5652173913044,29.0,3.0416666666666665,1.008130081300813,1
HF_L4_005,2024-01-01,68,36,19,165,82,31.0,302.258064516129,40.0,2.125,2.0121951219512195,1
HF_L4_005,2024-01-02,73,44,22,222,94,36.0,281.1388888888889,42.0,1.972972972972973,2.3617021276595747,1
HF_L4_005,2024-01-03,82,35,16,203,95,28.0,250.53571428571428,48.0,2.827586206896552,2.136842105263158,1
HF_L4_005,2024-01-04,58,38,22,183,115,29.0,310.48275862068965,44.0,1.933333333333333,1.5913043478260869,1
HF_L4_005,2024-01-05,76,35,26,194,134,30.0,312.1,41.0,2.4516129032258065,1.4477611940298507,1
HF_L4_005,2024-01-06,48,27,29,173,109,23.0,261.4782608695652,35.0,2.0,1.5871559633027523,1
HF_L4_005,2024-01-07,62,34,24,177,66,25.0,268.24,38.0,2.3846153846153846,2.6818181818181817,1
HF_L4_005,2024-01-08,53,36,30,191,110,36.0,297.4166666666667,55.0,1.4324324324324325,1.7363636363636363,1
HF_L4_005,2024-01-09,70,41,14,197,124,21.0,300.0952380952381,36.0,3.1818181818181817,1.5887096774193548,1
HF_L4_005,2024-01-10,58,29,21,220,67,51.0,263.921568627451,74.0,1.1153846153846154,3.283582089552239,1
HF_L4_005,2024-01-11,62,41,13,190,81,21.0,261.95238095238096,42.0,2.8181818181818183,2.345679012345679,1
HF_L4_005,2024-01-12,73,37,27,230,55,38.0,305.13157894736844,64.0,1.871794871794872,4.181818181818182,1
HF_L4_005,2024-01-13,63,54,28,196,90,44.0,333.04545454545456,61.0,1.4,2.1777777777777776,1
HF_L4_005,2024-01-14,72,46,27,166,73,33.0,305.8787878787879,45.0,2.117647058823529,2.2739726027397262,1
HF_L4_005,2024-01-15,81,48,21,165,142,21.0,275.1428571428572,26.0,3.6818181818181817,1.1619718309859155,1
HF_L4_005,2024-01-16,55,31,23,190,120,38.0,315.2368421052632,55.0,1.4102564102564104,1.5833333333333333,1
HF_L4_005,2024-01-17,71,47,24,220,97,37.0,299.64864864864865,41.0,1.868421052631579,2.268041237113402,1
HF_L4_005,2024-01-18,52,43,26,177,127,35.0,344.9428571428571,54.0,1.4444444444444444,1.3937007874015748,1
HF_L4_005,2024-01-19,66,35,25,241,73,31.0,312.80645161290323,43.0,2.0625,3.3013698630136985,1
HF_L4_005,2024-01-20,62,45,16,248,100,35.0,337.25714285714287,61.0,1.7222222222222223,2.48,1
HF_L4_005,2024-01-21,52,42,25,135,88,33.0,288.54545454545456,46.0,1.5294117647058822,1.5340909090909092,1
HF_L4_005,2024-01-22,67,43,26,243,111,38.0,297.7894736842105,67.0,1.7179487179487178,2.189189189189189,1
HF_L4_005,2024-01-23,74,47,22,250,92,34.0,207.6764705882353,50.0,2.1142857142857143,2.717391304347826,1
HF_L4_005,2024-01-24,68,41,26,237,103,34.0,291.55882352941177,44.0,1.9428571428571428,2.300970873786408,1
HF_L4_005,2024-01-25,44,47,22,235,96,30.0,285.5,57.0,1.4193548387096775,2.4479166666666665,1
HF_L4_005,2024-01-26,75,44,28,162,124,25.0,290.64,30.0,2.8846153846153846,1.3064516129032258,1
HF_L4_005,2024-01-27,65,59,33,168,121,41.0,252.65853658536585,52.0,1.5476190476190477,1.3884297520661155,1
HF_L4_005,2024-01-28,85,30,21,157,61,36.0,361.6388888888889,46.0,2.2972972972972974,2.5737704918032787,1
HF_L4_005,2024-01-29,59,22,30,183,124,34.0,311.52941176470586,61.0,1.6857142857142855,1.4758064516129032,1
HF_L4_005,2024-01-30,53,34,20,189,88,38.0,312.07894736842104,52.0,1.358974358974359,2.147727272727273,1
HF_L4_005,2024-01-31,60,41,17,143,126,35.0,298.9142857142857,43.0,1.6666666666666667,1.1349206349206349,1
HF_L4_005,2024-02-01,62,39,21,208,104,26.0,315.0769230769231,38.0,2.2962962962962963,2.0,1
HF_L4_005,2024-02-02,62,41,16,178,86,33.0,314.42424242424244,47.0,1.8235294117647056,2.069767441860465,1
HF_L4_005,2024-02-03,72,55,28,207,85,30.0,306.53333333333336,43.0,2.3225806451612905,2.4352941176470586,1
HF_L4_005,2024-02-04,62,45,27,196,87,40.0,306.75,61.0,1.5121951219512195,2.2528735632183907,1
HF_L4_005,2024-02-05,51,31,18,197,96,25.0,258.52,43.0,1.9615384615384608,2.052083333333333,1
HF_L4_005,2024-02-06,61,47,23,265,86,26.0,292.2307692307692,33.0,2.259259259259259,3.081395348837209,1
HF_L4_005,2024-02-07,72,41,23,242,109,40.0,285.45,58.0,1.7560975609756098,2.220183486238532,1
HF_L4_005,2024-02-08,68,40,19,207,111,42.0,280.9047619047619,48.0,1.5813953488372092,1.864864864864865,1
HF_L4_005,2024-02-09,79,43,24,215,56,37.0,294.3243243243243,62.0,2.0789473684210527,3.8392857142857135,1
HF_L4_005,2024-02-10,71,36,26,174,76,40.0,317.325,46.0,1.7317073170731707,2.289473684210526,1
HF_L4_005,2024-02-11,55,33,18,199,96,26.0,316.5,48.0,2.037037037037037,2.0729166666666665,1
HF_L4_005,2024-02-12,64,28,22,184,86,34.0,299.8529411764706,48.0,1.8285714285714283,2.13953488372093,1
HF_L4_005,2024-02-13,54,35,18,151,81,35.0,290.3142857142857,52.0,1.5,1.8641975308641976,1
HF_L4_005,2024-02-14,55,48,28,148,97,32.0,290.46875,38.0,1.6666666666666667,1.5257731958762886,1
HF_L4_005,2024-02-15,88,44,29,205,70,25.0,319.8,38.0,3.3846153846153846,2.9285714285714284,1
HF_L4_005,2024-02-16,85,48,25,211,82,31.0,299.2903225806452,49.0,2.65625,2.573170731707317,1
HF_L4_005,2024-02-17,54,41,22,178,74,41.0,314.7317073170732,62.0,1.2857142857142858,2.4054054054054053,1
HF_L4_005,2024-02-18,61,29,19,202,95,30.0,298.1,43.0,1.967741935483871,2.126315789473684,1
HF_L4_005,2024-02-19,71,43,23,205,104,43.0,305.16279069767444,64.0,1.6136363636363635,1.9711538461538465,1
HF_L4_005,2024-02-20,66,51,22,152,77,26.0,279.7692307692308,29.0,2.4444444444444446,1.974025974025974,1
HF_L4_005,2024-02-21,47,43,22,138,93,36.0,299.22222222222223,58.0,1.2702702702702702,1.4838709677419355,1
HF_L4_005,2024-02-22,60,33,23,241,92,44.0,316.40909090909093,53.0,1.3333333333333333,2.619565217391304,1
HF_L4_005,2024-02-23,82,44,19,167,104,38.0,312.1578947368421,49.0,2.102564102564102,1.6057692307692308,1
HF_L4_005,2024-02-24,65,43,24,153,85,33.0,286.93939393939394,49.0,1.911764705882353,1.8,1
HF_L4_005,2024-02-25,58,47,20,183,103,30.0,319.6,44.0,1.870967741935484,1.7766990291262137,1
HF_L4_005,2024-02-26,63,51,18,195,105,31.0,326.8709677419355,43.0,1.96875,1.8571428571428568,1
HF_L4_005,2024-02-27,45,46,26,211,118,39.0,340.61538461538464,66.0,1.125,1.7881355932203389,1
HF_L4_005,2024-02-28,61,33,20,198,90,27.0,280.6296296296296,39.0,2.1785714285714284,2.2,1
HF_L4_005,2024-02-29,80,39,31,306,99,39.0,260.3333333333333,57.0,2.0,3.090909090909091,1
HF_L4_005,2024-03-01,52,34,19,203,97,32.0,299.59375,48.0,1.5757575757575757,2.09278350515464,1
HF_L4_005,2024-03-02,72,47,22,128,112,25.0,268.52,32.0,2.769230769230769,1.1428571428571428,1
HF_L4_005,2024-03-03,60,36,25,251,67,24.0,212.91666666666663,39.0,2.4,3.746268656716418,1
HF_L4_005,2024-03-04,55,32,15,106,107,34.0,281.11764705882354,47.0,1.5714285714285714,0.9906542056074766,1
HF_L4_005,2024-03-05,74,48,19,147,117,25.0,303.04,47.0,2.8461538461538463,1.2564102564102564,1
HF_L4_005,2024-03-06,73,42,23,130,123,26.0,306.34615384615387,40.0,2.703703703703704,1.056910569105691,1
HF_L4_005,2024-03-07,91,39,25,193,115,40.0,313.4,58.0,2.2195121951219514,1.6782608695652177,1
HF_L4_005,2024-03-08,72,43,25,172,113,34.0,308.47058823529414,45.0,2.057142857142857,1.5221238938053097,1
HF_L4_005,2024-03-09,68,25,25,226,124,32.0,279.5625,60.0,2.060606060606061,1.8225806451612905,1
HF_L4_005,2024-03-10,62,30,24,245,96,36.0,302.8611111111111,58.0,1.6756756756756757,2.552083333333333,1
HF_L4_005,2024-03-11,73,30,20,197,133,35.0,332.0571428571429,50.0,2.0277777777777777,1.481203007518797,1
HF_L4_005,2024-03-12,77,51,29,125,103,29.0,345.0689655172414,47.0,2.566666666666667,1.2135922330097086,1
HF_L4_005,2024-03-13,72,22,29,223,97,28.0,316.07142857142856,40.0,2.4827586206896552,2.2989690721649483,1
HF_L4_005,2024-03-14,51,34,22,249,114,29.0,323.2413793103448,44.0,1.7,2.1842105263157894,1
HF_L4_005,2024-03-15,73,49,25,168,86,33.0,319.06060606060606,43.0,2.147058823529412,1.9534883720930232,1
HF_L4_005,2024-03-16,54,35,24,172,117,27.0,310.1851851851852,39.0,1.9285714285714288,1.4700854700854702,1
HF_L4_005,2024-03-17,80,46,24,148,100,30.0,326.1333333333333,49.0,2.5806451612903225,1.48,1
HF_L4_005,2024-03-18,74,44,19,186,106,43.0,288.5813953488372,59.0,1.681818181818182,1.7547169811320755,1
HF_L4_005,2024-03-19,58,37,24,225,102,51.0,312.84313725490193,75.0,1.1153846153846154,2.2058823529411766,1
HF_L4_005,2024-03-20,65,34,25,202,94,30.0,316.46666666666664,39.0,2.096774193548387,2.148936170212766,1
HF_L4_005,2024-03-21,68,24,24,136,89,29.0,313.0,57.0,2.2666666666666666,1.5280898876404494,1
HF_L4_005,2024-03-22,54,40,26,178,101,39.0,285.05128205128204,55.0,1.35,1.7623762376237624,1
HF_L4_005,2024-03-23,69,44,22,229,114,38.0,296.2894736842105,63.0,1.7692307692307692,2.008771929824561,1
HF_L4_005,2024-03-24,72,39,17,197,94,24.0,309.0,33.0,2.88,2.095744680851064,1
HF_L4_005,2024-03-25,62,39,17,201,117,39.0,308.56410256410254,62.0,1.55,1.7179487179487178,1
HF_L4_005,2024-03-26,79,32,26,186,114,39.0,304.05128205128204,69.0,1.975,1.631578947368421,1
HF_L4_005,2024-03-27,58,53,22,139,72,28.0,274.17857142857144,42.0,2.0,1.930555555555556,1
HF_L4_005,2024-03-28,57,40,22,198,127,42.0,317.6190476190476,66.0,1.3255813953488371,1.559055118110236,1
HF_L4_005,2024-03-29,57,28,22,176,125,28.0,264.42857142857144,39.0,1.9655172413793105,1.408,1
HF_L4_005,2024-03-30,73,56,23,184,93,37.0,325.3243243243243,56.0,1.921052631578948,1.978494623655914,1
HF_L4_005,2024-03-31,64,43,19,244,94,34.0,267.38235294117646,48.0,1.8285714285714283,2.595744680851064,1
HF_L4_005,2024-04-01,54,54,29,192,94,30.0,310.96666666666664,42.0,1.7419354838709675,2.042553191489361,1
HF_L4_005,2024-04-02,64,40,23,190,108,40.0,321.925,51.0,1.5609756097560976,1.7592592592592593,1
HF_L4_005,2024-04-03,83,37,25,239,105,31.0,320.9032258064516,46.0,2.59375,2.276190476190476,1
HF_L4_005,2024-04-04,71,51,31,175,92,39.0,282.46153846153845,54.0,1.775,1.9021739130434785,1
HF_L4_005,2024-04-05,83,45,13,146,112,26.0,282.84615384615387,32.0,3.074074074074074,1.3035714285714286,1
HF_L4_005,2024-04-06,44,38,22,172,127,36.0,312.02777777777777,51.0,1.1891891891891893,1.3543307086614174,1
HF_L4_005,2024-04-07,59,34,22,215,89,30.0,342.7333333333333,45.0,1.903225806451613,2.415730337078652,1
HF_L4_005,2024-04-08,68,57,22,199,75,23.0,355.30434782608694,41.0,2.833333333333333,2.6533333333333333,1
HF_L4_005,2024-04-09,72,51,23,221,111,35.0,280.0,47.0,2.0,1.990990990990991,1
HF_L4_005,2024-04-10,64,51,24,149,117,29.0,308.7241379310345,39.0,2.1333333333333333,1.2735042735042734,1
HF_L4_005,2024-04-11,75,38,21,212,102,28.0,296.60714285714283,48.0,2.586206896551724,2.07843137254902,1
HF_L4_005,2024-04-12,47,35,20,178,87,31.0,314.8709677419355,49.0,1.46875,2.045977011494253,1
HF_L4_005,2024-04-13,83,46,19,142,95,32.0,276.84375,55.0,2.515151515151515,1.4947368421052631,1
HF_L4_005,2024-04-14,72,34,24,207,124,45.0,312.77777777777777,68.0,1.565217391304348,1.6693548387096775,1
HF_L4_005,2024-04-15,62,43,24,131,86,58.0,331.6551724137931,89.0,1.0508474576271187,1.5232558139534884,1
HF_L4_005,2024-04-16,43,46,25,117,94,30.0,298.3,40.0,1.3870967741935485,1.24468085106383,1
HF_L4_005,2024-04-17,68,41,20,194,96,30.0,316.7333333333333,46.0,2.193548387096774,2.020833333333333,1
HF_L4_005,2024-04-18,55,36,19,197,113,33.0,264.8181818181818,40.0,1.6176470588235294,1.7433628318584071,1
HF_L4_005,2024-04-19,61,31,22,201,104,37.0,309.7027027027027,55.0,1.605263157894737,1.932692307692308,1
HF_L4_005,2024-04-20,71,44,17,128,128,34.0,296.4117647058824,45.0,2.0285714285714285,1.0,1
HF_L4_005,2024-04-21,69,48,21,164,119,39.0,339.3076923076923,52.0,1.725,1.3781512605042017,1
HF_L4_005,2024-04-22,73,27,19,144,94,36.0,266.8611111111111,50.0,1.972972972972973,1.5319148936170213,1
HF_L4_005,2024-04-23,74,30,25,200,135,27.0,314.7037037037037,39.0,2.642857142857143,1.4814814814814814,1
HF_L4_005,2024-04-24,52,45,18,132,99,35.0,295.0,50.0,1.4444444444444444,1.3333333333333333,1
HF_L4_005,2024-04-25,44,35,27,211,86,41.0,300.609756097561,65.0,1.0476190476190477,2.453488372093023,1
HF_L4_005,2024-04-26,81,24,15,184,82,31.0,303.1935483870968,44.0,2.53125,2.2439024390243905,1
HF_L4_005,2024-04-27,65,47,18,239,82,25.0,330.56,44.0,2.5,2.914634146341464,1
HF_L4_005,2024-04-28,64,32,24,208,103,42.0,329.8095238095238,67.0,1.4883720930232558,2.019417475728156,1
HF_L4_005,2024-04-29,67,25,22,186,98,19.0,323.89473684210526,26.0,3.35,1.8979591836734693,1
HF_L4_005,2024-04-30,88,43,24,135,101,25.0,331.4,41.0,3.3846153846153846,1.3366336633663367,1
HF_L4_005,2024-05-01,56,35,24,174,117,20.0,271.7,31.0,2.6666666666666665,1.4871794871794872,1
HF_L4_005,2024-05-02,82,46,19,315,76,30.0,278.2,44.0,2.6451612903225805,4.144736842105263,1
HF_L4_005,2024-05-03,59,36,34,249,75,37.0,295.8918918918919,66.0,1.5526315789473684,3.32,1
HF_L4_005,2024-05-04,71,43,23,255,97,27.0,318.1111111111111,38.0,2.5357142857142856,2.628865979381444,1
HF_L4_005,2024-05-05,53,50,22,212,70,42.0,294.8095238095238,70.0,1.2325581395348837,3.0285714285714285,1
HF_L4_005,2024-05-06,54,42,23,171,63,42.0,286.7142857142857,61.0,1.255813953488372,2.7142857142857144,1
HF_L4_005,2024-05-07,66,43,12,192,103,30.0,270.5,56.0,2.129032258064516,1.864077669902913,1
HF_L4_005,2024-05-08,48,38,21,182,90,25.0,338.16,38.0,1.8461538461538465,2.022222222222222,1
HF_L4_005,2024-05-09,68,38,24,171,100,33.0,291.3030303030303,44.0,2.0,1.71,1
HF_L4_005,2024-05-10,59,37,20,233,108,38.0,319.8684210526316,74.0,1.5128205128205128,2.1574074074074074,1
HF_L4_005,2024-05-11,70,34,25,263,99,43.0,324.7674418604651,67.0,1.5909090909090908,2.656565656565657,1
HF_L4_005,2024-05-12,41,37,24,156,120,30.0,340.0,50.0,1.3225806451612905,1.3,1
HF_L4_005,2024-05-13,53,36,22,212,110,17.0,339.8235294117647,15.0,2.9444444444444446,1.9272727272727272,1
HF_L4_005,2024-05-14,68,42,19,153,126,31.0,303.1290322580645,51.0,2.125,1.2142857142857142,1
HF_L4_005,2024-05-15,67,44,20,178,98,27.0,263.48148148148147,39.0,2.392857142857143,1.816326530612245,1
HF_L4_005,2024-05-16,42,49,25,284,97,37.0,297.43243243243245,48.0,1.105263157894737,2.927835051546392,1
HF_L4_005,2024-05-17,70,44,19,189,104,43.0,340.9767441860465,66.0,1.5909090909090908,1.8173076923076923,1
HF_L4_005,2024-05-18,53,40,24,194,87,33.0,291.09090909090907,45.0,1.5588235294117647,2.2298850574712645,1
HF_L4_005,2024-05-19,63,35,27,263,75,26.0,345.84615384615387,42.0,2.333333333333333,3.506666666666667,1
HF_L4_005,2024-05-20,59,57,17,141,93,32.0,297.0,49.0,1.7878787878787878,1.5161290322580645,1
HF_L4_005,2024-05-21,67,30,12,198,85,31.0,348.6774193548387,57.0,2.09375,2.3294117647058825,1
HF_L4_005,2024-05-22,68,46,23,151,106,34.0,325.0,56.0,1.9428571428571428,1.4245283018867925,1
HF_L4_005,2024-05-23,71,51,21,181,116,38.0,336.7368421052632,47.0,1.8205128205128205,1.5603448275862069,1
HF_L4_005,2024-05-24,66,43,15,216,120,39.0,314.5897435897436,58.0,1.65,1.8,1
HF_L4_005,2024-05-25,51,47,27,184,79,32.0,317.125,51.0,1.5454545454545454,2.329113924050633,1
HF_L4_005,2024-05-26,61,48,18,183,69,33.0,326.4848484848485,53.0,1.7941176470588236,2.652173913043478,1
HF_L4_005,2024-05-27,68,46,23,227,102,41.0,285.2439024390244,60.0,1.619047619047619,2.2254901960784315,1
HF_L4_005,2024-05-28,67,28,24,192,107,42.0,297.6904761904762,62.0,1.558139534883721,1.794392523364486,1
HF_L4_005,2024-05-29,76,35,18,210,119,31.0,307.8709677419355,46.0,2.375,1.7647058823529411,1
HF_L4_005,2024-05-30,49,39,22,127,128,27.0,291.1481481481481,36.0,1.75,0.9921875,1
HF_L4_005,2024-05-31,66,48,24,151,80,33.0,305.6060606060606,52.0,1.9411764705882355,1.8875,1
HF_L4_005,2024-06-01,46,43,18,216,82,27.0,344.1111111111111,40.0,1.6428571428571428,2.6341463414634148,1
HF_L4_005,2024-06-02,51,38,29,186,84,37.0,272.5135135135135,62.0,1.3421052631578947,2.2142857142857144,1
HF_L4_005,2024-06-03,50,42,25,209,115,37.0,301.2432432432432,68.0,1.3157894736842106,1.817391304347826,1
HF_L4_005,2024-06-04,55,33,20,222,92,29.0,245.8275862068965,35.0,1.8333333333333333,2.4130434782608696,1
HF_L4_005,2024-06-05,55,42,22,169,79,34.0,328.97058823529414,50.0,1.5714285714285714,2.1392405063291138,1
HF_L4_005,2024-06-06,74,34,19,282,71,32.0,316.03125,47.0,2.242424242424242,3.971830985915493,1
HF_L4_005,2024-06-07,87,49,29,213,127,32.0,355.96875,59.0,2.636363636363636,1.6771653543307086,1
HF_L4_005,2024-06-08,71,44,18,224,102,36.0,318.5,64.0,1.9189189189189189,2.196078431372549,1
